,ag25up,hh00,hh16,hu16,mhval00,mhval00_16,mhval16,mhval90,mhval90_00,moe_hh16,moe_hinc16,moe_hu16,moe_mhval16,moe_mrent16,moe_pop16,moe_renter16,mrent00,mrent00_16,mrent16,mrent90,mrent90_00,ohu00,ohu16,ohu90,per_rent00,per_rent16,per_rent90,pop00,pop16,pop90,rhu16,GEOID,clusters
1714,1800.0,753.0,801.0,860.0,179900.0,1.0833796262741089,374800.0,118900.00066440552,0.5130361318588257,50.0,9836.0,27.0,31378.0,95.0,348.0,72.0,733.0,0.7680764198303223,1296.0,647.0000036153942,0.13292117416858673,438.0,382.0,350.0,0.4183267056941986,0.5230961441993713,0.5205479264259338,2604.0,2877.0,2309.0,419.0,36081019600,2
1715,2688.0,1402.0,1314.0,1462.0,227300.0,1.4663439989089966,560600.0,195799.99984044116,0.16087844967842102,105.0,13237.0,61.0,136281.0,112.0,435.0,102.0,716.0,1.1103352308273315,1511.0,500.99999959173147,0.42914173007011414,289.0,302.0,256.0,0.7938659191131592,0.7701674103736877,0.7947072982788086,3547.0,3542.0,3088.0,1012.0,36081018900,9
1716,1624.0,624.0,636.0,696.0,141400.0,1.5374822616577148,358800.0,110999.99896623194,0.273873895406723,43.0,8679.0,25.0,19271.0,143.0,281.0,55.0,705.0,1.0255318880081177,1428.0,674.9999937135726,0.044444452971220016,476.0,440.0,390.0,0.2371794879436493,0.30817610025405884,0.2073170691728592,2288.0,2437.0,1737.0,196.0,36081019000,2
1717,1423.0,681.0,631.0,696.0,143000.0,1.5062936544418335,358400.0,123800.00092238188,0.15508884191513062,47.0,8978.0,16.0,32110.0,205.0,354.0,57.0,456.0,1.8355263471603394,1293.0,420.00000312924385,0.08571428060531616,346.0,393.0,326.0,0.49192363023757935,0.3771790862083435,0.4300699234008789,2516.0,2147.0,2186.0,238.0,36081018401,2
1718,2311.0,1182.0,1072.0,1159.0,222300.0,1.5645524263381958,570100.0,224329.61952923902,-0.009047487750649452,72.0,19324.0,42.0,38112.0,221.0,387.0,100.0,793.0,0.7452711462974548,1384.0,557.8523393300185,0.4215231239795685,440.0,454.0,379.3291792869568,0.6277495622634888,0.5764925479888916,0.6400844710879028,3159.0,3077.0,2758.21706867218,618.0,36081018700,9
1719,1614.0,630.0,657.0,710.0,160600.0,1.1562888622283936,346300.0,116300.00075818972,0.3809114396572113,44.0,6855.0,31.0,22758.0,554.0,284.0,50.0,744.0,1.146505355834961,1597.0,715.0000046612695,0.04055943340063095,473.0,498.0,427.0,0.24920634925365448,0.24200913310050964,0.29654034972190857,2203.0,2440.0,1966.0,159.0,36081018402,2
1720,1474.0,608.9310350418091,635.0,656.0,183200.0,1.4868996143341064,455600.0,116400.00010840595,0.5738831758499146,42.0,13206.0,35.0,35496.0,101.0,323.0,64.0,614.3190657193538,0.9403597712516785,1192.0,498.4981587613624,0.23233969509601593,219.0,199.0,228.0,0.6403533816337585,0.6866141557693481,1.3213563859462738,1948.0,2307.0,1743.8814697265625,436.0,36081020400,2
1721,1287.0,459.0,512.0,553.0,193300.0,1.1381272077560425,413300.0,144400.0009750016,0.3386426568031311,31.0,13800.0,19.0,82459.0,150.0,246.0,57.0,820.0,0.5097560882568359,1238.0,579.0000039094593,0.4162348806858063,221.0,196.0,161.0,0.5185185074806213,0.6171875,0.5882353186607361,1704.0,1930.0,1568.0,316.0,36081020600,2
1722,1857.0,700.8847349286079,698.0,745.0,204446.41716995067,1.1682943105697632,443300.0,176786.48996276708,0.1564595103263855,52.0,13397.0,38.0,42333.0,289.0,326.0,73.0,748.0686429308596,0.8634653687477112,1394.0,612.2526773589459,0.22182992100715637,258.81576949357986,324.0,297.26307797431946,0.6307299137115479,0.5358166098594666,0.6378065347671509,2466.81576949358,2847.0,2234.6158752441406,374.0,36081020800,2
1723,1645.0,738.0,623.0,716.0,196700.0,1.493645191192627,490500.0,154800.00115334988,0.2706718146800995,61.0,9670.0,47.0,116794.0,60.0,348.0,62.0,689.0,0.7082728743553162,1177.0,483.0000035986304,0.4265010356903076,213.0,86.0,156.0,0.7113820910453796,0.8619582653045654,0.6935166716575623,2783.0,2302.0,2011.0,537.0,36081021200,2
